Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
18,10,3,42,548,1,1,3,3,0,4,0,19,2,2,2,2,3,4,39,40,1,1,7,7,3,0,3,4,3,3,2,2,4,0,4,0,0,0,1,4,1,4,401,0,0,238,0,0,2,0,2,2,3,4,6,0,3,4,39,3,2,179,5,5,2,0,0,0,0,0,0,3,2,3,6,9,0,8,4,11.407564949312402
603,5,3,50,466,1,1,0,3,0,4,0,20,2,2,0,5,7,4,14,15,1,1,5,5,3,0,2,4,2,2,4,3,2,354,6,0,47,184,1,0,1,4,160,256,0,545,1,0,2,1,3,1,2,6,6,1,5,1,14,0,2,170,5,5,2,52,115,0,0,0,0,3,2,1,0,1,0,8,0,12.301382825334498
113,5,3,47,455,1,1,3,3,0,4,0,5,2,2,0,5,6,4,0,1,1,1,11,12,4,132,2,4,2,0,4,0,2,422,6,0,146,394,1,0,1,4,395,338,0,717,1,0,2,1,4,1,0,8,6,1,2,3,0,0,3,324,5,5,2,52,134,0,0,30,0,3,2,1,0,9,1,6,5,12.858319703517948
765,11,3,2,412,1,1,0,3,0,1,0,24,2,2,4,2,7,4,11,11,3,1,3,3,3,0,2,2,2,2,1,0,3,164,2,115,0,497,1,0,1,4,491,0,0,337,1,0,1,1,2,1,0,4,6,1,2,1,11,0,2,151,5,5,2,0,20,0,0,46,0,3,2,1,0,3,0,8,4,12.506177237980511
871,0,3,30,130,1,1,3,3,0,4,0,12,4,2,0,2,4,4,47,48,3,1,7,7,3,0,3,4,1,4,4,4,6,0,6,0,477,179,1,2,0,4,138,0,0,48,0,0,1,0,2,1,3,3,6,0,3,5,47,3,1,51,5,5,2,0,0,0,0,0,0,3,2,1,0,7,3,8,4,11.603679828238693
1236,6,3,66,723,1,1,3,3,0,4,0,6,2,2,0,5,4,4,92,57,1,1,12,13,3,0,3,4,0,2,4,3,6,0,6,0,413,98,1,2,1,1,136,218,0,496,0,0,1,1,4,1,3,7,6,0,3,5,90,3,1,3,1,1,0,114,28,0,0,0,0,3,2,1,0,6,0,8,4,11.841415931849784
179,0,3,33,832,1,1,0,3,0,1,0,22,2,2,0,2,8,4,1,1,3,1,11,12,4,263,0,4,2,0,4,4,2,546,6,0,167,623,1,0,1,4,656,0,0,651,1,0,2,0,1,1,0,7,6,1,2,1,0,0,3,386,5,5,2,0,47,0,0,0,0,3,2,1,0,6,3,6,5,13.1260306447518
838,12,4,0,4,1,1,3,3,0,4,0,2,2,2,3,5,5,4,35,36,1,1,5,5,1,95,3,4,1,4,4,4,1,103,6,0,70,15,1,4,1,4,3,46,0,83,1,0,1,1,2,1,3,3,6,0,3,5,35,3,1,28,5,5,2,0,0,0,0,0,0,3,2,1,0,10,2,8,4,11.512925464970229
397,0,3,30,166,1,1,3,2,0,4,0,5,2,2,0,2,4,4,37,38,3,1,7,7,3,0,3,4,1,4,4,0,5,347,6,0,46,179,1,4,1,4,138,0,0,48,0,0,1,0,2,1,3,4,6,0,3,5,24,2,2,230,5,5,2,122,0,0,0,0,0,3,2,1,0,8,3,8,4,11.719939634354555
506,10,4,30,197,1,0,3,3,0,4,0,17,0,2,2,5,4,4,57,58,3,1,12,13,1,201,3,4,1,4,4,4,6,0,6,0,501,214,1,2,1,4,181,259,0,563,0,0,2,0,4,2,3,8,6,0,3,5,57,3,2,88,5,5,0,0,0,0,0,0,0,3,2,1,0,6,3,0,4,11.732060994886899
648,0,3,55,508,1,1,0,3,0,4,0,7,2,2,0,2,5,4,55,56,3,1,12,13,4,131,3,4,1,4,4,3,5,195,6,0,334,296,1,0,1,4,271,0,0,124,0,0,1,0,3,1,3,3,6,2,2,1,55,2,2,161,5,5,2,0,0,0,0,57,0,3,2,1,0,5,2,8,4,11.951180395901384
375,5,3,35,250,1,1,3,3,0,4,0,5,2,2,0,5,6,4,4,4,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,457,153,1,0,1,4,110,279,0,550,0,0,2,1,4,1,2,6,6,1,2,3,4,0,2,113,5,5,2,40,35,0,0,0,0,3,2,1,0,6,1,8,4,12.299107511497363
811,0,3,48,472,1,1,3,3,0,4,0,14,2,2,0,2,5,5,32,8,3,1,5,5,1,52,3,4,1,4,4,4,0,290,3,63,0,263,1,1,1,4,409,0,0,244,1,0,1,1,3,1,2,3,6,1,1,1,32,2,2,154,5,5,2,157,0,0,0,0,6,1,0,1,0,0,0,8,4,12.106252310247962
786,0,3,40,434,1,1,3,3,0,4,0,14,1,2,0,2,5,4,42,43,1,1,3,13,3,0,3,4,1,4,4,4,5,70,3,94,283,444,1,4,1,4,426,0,0,261,0,0,2,0,3,1,3,5,6,1,2,1,42,3,2,131,5,5,2,0,0,0,0,42,0,3,2,1,0,8,3,8,4,11.992260421644849
430,0,3,93,615,1,1,0,3,0,0,0,23,2,2,0,2,5,4,21,22,1,1,5,5,3,0,3,4,1,2,4,3,2,433,6,0,213,455,1,4,1,4,453,0,0,296,1,0,2,0,3,1,2,4,6,1,5,1,21,3,2,219,5,5,2,0,0,56,0,0,0,3,2,1,0,2,3,8,4,12.072541252905651
1274,8,3,90,618,1,1,0,3,0,0,0,7,2,2,0,7,5,6,49,3,1,1,8,9,1,41,3,4,1,4,4,0,0,319,6,0,161,252,1,2,1,4,430,0,0,270,1,0,1,0,2,1,0,3,6,1,2,2,49,2,1,53,5,5,2,0,0,0,0,28,0,3,0,1,0,4,2,8,4,12.083905011555967
341,5,3,55,771,1,1,3,3,0,4,0,23,2,2,0,5,7,4,8,9,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,504,219,1,0,1,4,205,231,0,541,0,0,2,1,4,1,2,7,6,0,3,1,8,0,2,110,5,5,2,62,0,0,0,0,0,3,2,1,0,3,4,8,4,12.220468525813907
1033,5,3,40,781,1,1,0,3,0,0,0,15,2,2,0,5,7,6,13,14,1,1,7,7,3,0,2,2,2,2,1,4,2,434,6,0,179,428,1,0,1,4,429,303,0,696,1,0,2,1,5,1,2,8,6,1,5,1,13,2,3,326,5,5,2,118,42,0,0,0,0,3,2,1,0,10,0,8,0,12.644327576461329
658,6,3,30,166,1,1,3,1,0,4,1,6,2,2,0,5,6,5,77,9,1,1,10,14,3,0,3,1,0,2,4,4,6,0,6,0,427,111,1,4,1,4,113,107,0,342,0,0,1,1,3,1,3,4,6,1,2,1,75,2,1,29,5,5,1,0,0,31,0,0,0,3,3,1,0,1,2,8,4,11.911701584927597
1087,12,4,40,9,1,1,3,3,0,4,0,10,2,2,4,5,3,4,37,38,1,1,4,4,3,0,3,4,1,4,4,4,1,105,6,0,109,26,1,4,1,4,8,64,0,123,0,0,1,1,3,1,3,4,6,0,3,1,37,2,1,38,5,5,2,52,77,0,0,0,0,3,2,1,0,4,4,8,4,11.332601910838946
1140,1,3,68,300,1,1,0,3,0,4,0,3,2,2,0,2,4,4,87,58,1,1,10,11,3,0,3,1,0,4,4,4,1,278,6,0,140,188,1,4,1,4,325,0,0,172,0,0,1,0,3,1,3,4,0,1,2,5,35,3,2,161,5,5,2,0,0,76,0,13,0,3,2,1,0,4,1,8,4,11.877568578558138
653,5,3,40,306,1,1,3,3,0,4,0,5,2,2,0,5,6,4,13,14,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,471,172,1,0,1,4,149,175,0,465,0,0,2,1,2,1,2,5,6,1,5,1,13,2,2,175,5,5,2,0,93,0,0,0,0,3,2,1,0,6,3,8,4,12.160028707028767
145,10,4,40,352,1,1,3,3,0,4,0,19,5,2,2,2,4,4,43,44,1,1,5,5,1,193,3,4,1,4,4,4,5,506,6,0,217,575,1,4,1,4,595,0,0,474,1,0,2,0,6,2,3,8,6,0,3,5,43,3,2,168,5,5,2,0,0,0,0,0,0,3,2,1,0,10,0,4,0,11.736069016284437
434,5,3,70,552,1,1,0,3,0,0,0,8,2,2,0,5,5,4,11,11,1,1,11,12,3,0,3,4,2,2,4,4,6,0,6,0,490,194,1,0,1,4,159,119,0,401,0,0,2,1,3,1,3,5,6,1,5,1,11,0,2,140,5,5,2,0,25,0,0,0,0,3,2,1,0,6,2,8,4,12.106252310247962
540,0,3,40,610,1,1,3,3,0,4,0,5,2,2,0,2,7,4,9,9,1,1,11,12,1,235,2,4,2,2,4,0,2,511,6,0,116,529,1,0,1,4,540,0,0,398,1,0,2,0,3,1,2,4,6,1,5,1,9,2,2,271,5,5,2,96,0,0,0,0,0,3,3,3,16,4,4,8,4,12.513557345278134
133,0,3,45,178,1,1,3,3,0,0,0,12,2,2,0,2,4,5,48,6,1,1,7,7,3,0,3,4,1,4,4,4,5,146,6,0,365,277,1,2,1,4,417,0,0,253,1,0,1,0,3,1,2,5,6,0,3,5,33,3,2,250,5,5,2,0,0,0,0,0,0,3,2,1,0,6,1,8,4,11.923378114589433
382,0,1,30,166,1,2,3,3,0,4,0,21,2,2,0,2,6,4,0,1,1,1,11,12,3,0,2,4,2,2,1,4,6,0,6,0,593,410,1,0,1,4,404,0,0,240,1,0,2,0,2,1,2,3,6,1,2,1,0,2,2,215,5,5,2,123,94,0,0,0,0,3,2,1,0,7,0,6,5,12.142866569626381
1413,10,3,30,166,1,1,3,3,0,4,0,12,2,2,2,2,3,4,60,60,1,1,3,10,3,0,3,4,3,3,2,2,4,0,4,0,0,0,5,1,0,1,234,0,0,100,0,0,2,0,2,2,3,4,6,0,3,5,53,3,2,101,5,5,2,0,0,0,0,0,0,3,2,1,0,5,3,8,4,11.407564949312402
846,9,3,40,822,1,1,0,3,0,1,0,19,5,2,0,6,4,4,32,27,1,1,5,5,3,0,3,4,1,2,4,1,0,517,6,0,0,453,1,4,1,4,582,0,0,456,1,0,2,0,3,1,3,4,3,2,5,2,32,0,2,239,5,5,2,0,0,0,0,0,0,3,2,1,0,0,1,8,4,12.049418835484797
968,0,3,40,179,1,1,0,3,0,4,0,12,2,2,0,2,4,6,53,54,3,1,12,13,1,90,3,4,1,4,4,4,0,394,6,0,101,300,1,4,1,4,275,0,0,128,1,0,1,0,3,1,3,4,6,0,3,1,53,3,1,26,5,5,2,0,0,0,0,0,0,3,2,1,0,6,2,8,4,11.813030057420567
63,11,3,14,128,1,1,0,3,0,4,0,16,2,2,4,2,7,4,1,2,1,1,11,12,4,111,2,4,2,2,1,3,2,4,6,0,602,443,1,0,1,4,437,0,0,277,0,0,2,0,2,1,2,4,6,1,2,1,1,2,2,154,5,5,2,52,36,0,0,0,0,3,2,1,0,9,1,8,4,12.218495165528731
1316,5,3,55,572,1,1,3,3,0,4,0,12,2,2,0,5,5,4,39,40,1,1,5,5,3,0,3,4,1,1,4,3,0,195,3,49,87,211,1,4,1,4,270,263,0,617,0,0,2,1,4,1,3,7,6,2,2,1,39,3,2,219,5,5,2,164,0,0,0,0,0,3,2,1,0,5,2,8,4,12.239990863733635
439,1,3,10,63,1,1,3,3,0,4,0,6,2,2,0,2,4,5,94,6,1,1,13,11,3,0,3,4,2,4,4,4,3,121,6,0,20,11,1,4,0,4,40,0,0,7,0,0,1,0,2,1,2,2,6,1,2,5,17,3,1,66,2,5,1,0,0,3,0,0,0,3,3,1,0,2,1,8,4,11.411446296020374
905,0,3,40,116,1,1,0,3,0,4,0,19,2,2,0,2,4,5,40,41,1,1,5,13,1,36,3,4,1,4,4,4,2,250,6,0,143,170,1,4,1,4,144,0,0,52,0,0,1,0,3,1,3,4,6,0,3,1,40,3,1,40,5,5,2,0,0,0,0,0,0,3,3,1,0,7,1,8,4,11.740061037553975
1042,5,3,40,355,1,1,3,3,0,4,0,14,1,2,0,5,5,7,42,9,3,1,5,5,1,151,3,4,1,4,4,4,2,143,5,6,183,126,1,2,1,4,83,184,0,414,0,1,1,1,4,1,2,5,6,0,3,1,42,3,2,154,5,5,2,0,28,0,0,0,0,3,2,1,0,6,2,8,4,12.061046873479915
874,2,3,30,661,1,1,3,3,0,4,0,12,2,2,0,2,4,6,60,60,1,1,5,5,3,0,2,4,1,4,4,4,5,126,6,0,260,144,1,2,1,4,231,0,6,224,0,0,1,0,3,1,3,4,6,1,2,1,60,3,1,40,5,5,2,0,18,0,0,0,0,3,2,2,0,8,3,8,4,11.79810440720389
1004,10,3,40,617,1,1,0,3,0,0,0,14,1,6,2,2,4,5,31,32,1,1,11,12,1,100,3,4,1,4,4,4,6,0,6,0,657,560,1,1,1,4,572,0,0,441,0,0,2,0,4,2,3,6,6,0,3,5,31,3,2,187,5,5,2,0,0,0,0,0,0,3,2,1,0,5,1,8,4,11.827042533619087
473,13,4,5,45,1,1,3,3,0,4,0,7,2,2,4,7,5,4,3,4,1,1,11,12,1,38,3,4,2,2,4,1,2,175,6,0,27,27,1,0,1,4,256,0,0,114,1,0,1,0,2,1,3,3,6,0,3,2,3,2,2,184,5,5,2,0,18,0,0,0,0,3,2,1,0,5,2,8,4,11.904967552746252
111,4,3,45,408,1,1,3,3,0,4,0,7,2,2,0,0,5,3,52,35,1,1,12,13,3,0,3,4,1,4,0,4,5,168,6,0,314,239,1,2,1,4,352,101,0,525,0,0,2,0,4,1,3,5,6,0,3,1,52,3,1,56,5,5,2,98,0,0,0,0,0,3,2,1,0,9,0,8,4,11.82700601127654
657,0,3,42,460,1,1,0,3,0,4,0,12,2,2,0,2,4,6,49,3,1,1,5,5,1,23,2,4,1,4,4,4,0,359,6,0,128,270,1,0,1,4,242,0,0,106,1,0,1,1,3,1,2,3,6,0,3,1,49,2,1,53,5,5,2,0,0,0,0,0,0,3,3,1,0,7,2,8,4,11.887931365593685
169,5,3,32,253,1,1,0,3,0,4,0,8,2,2,0,5,6,4,3,4,1,1,11,12,3,0,2,4,2,2,4,4,6,0,6,0,453,148,1,0,1,4,106,209,0,469,0,0,2,1,3,1,2,5,6,1,2,1,3,0,2,118,5,5,2,40,35,0,0,0,0,3,2,1,0,4,1,8,4,12.119969946476761
138,10,3,52,571,1,1,3,3,0,4,0,11,2,2,2,2,6,4,18,18,1,1,11,12,1,33,3,4,1,4,4,4,6,0,6,0,672,599,1,2,1,4,629,0,0,562,0,0,3,0,5,2,3,7,6,0,3,0,17,3,3,313,5,5,2,0,0,0,0,0,0,3,2,1,0,6,0,8,3,12.049418835484797
207,0,3,10,749,1,1,0,3,0,1,0,19,5,2,0,2,4,4,45,46,1,1,5,5,3,0,3,2,1,4,4,4,6,0,6,0,559,324,1,4,1,4,579,0,0,453,0,0,1,1,3,1,3,6,3,1,5,1,45,2,1,64,5,5,2,0,20,0,0,0,0,3,2,1,0,2,1,8,4,11.876873892875459
254,8,3,55,387,1,1,3,3,0,4,0,12,2,2,0,7,5,6,43,17,3,1,5,5,1,59,3,4,1,2,4,1,3,76,0,88,258,414,1,0,1,4,405,0,0,241,0,1,2,0,3,1,2,5,2,0,3,1,43,2,1,52,5,5,2,189,0,0,0,0,0,3,3,1,0,9,1,1,4,11.970350312009105
955,10,3,5,393,1,1,0,3,0,1,0,7,2,2,2,6,5,4,31,32,0,5,13,9,1,150,3,4,1,2,1,1,2,411,6,0,0,207,1,4,1,4,196,0,0,79,0,2,2,0,4,0,3,2,6,0,3,6,26,1,0,0,3,3,2,0,0,0,0,0,0,3,2,1,0,9,0,8,1,11.755871643580617
1079,11,4,7,68,1,1,3,3,0,4,0,5,2,2,4,2,5,4,2,3,1,1,11,12,1,105,2,4,2,2,4,3,2,289,6,0,93,154,1,0,1,4,111,0,0,34,1,0,1,0,1,1,2,1,6,1,2,1,2,2,2,101,5,5,2,65,0,0,0,0,0,3,2,1,0,4,0,8,4,11.956970055045868
1121,1,4,29,256,1,1,3,0,0,4,1,9,2,2,0,2,5,4,87,58,1,1,3,3,3,0,3,4,0,4,4,4,6,0,6,0,519,249,1,4,1,0,218,0,0,91,0,0,1,0,2,1,3,4,6,1,2,5,85,3,1,51,5,5,2,0,12,31,0,0,0,3,3,1,0,4,1,8,4,11.681824001432043
1392,10,3,35,335,1,1,3,3,0,4,0,12,2,2,2,2,4,4,42,43,1,1,8,9,3,0,3,4,1,4,4,4,6,0,6,0,648,531,1,4,1,4,536,0,0,393,0,0,2,0,4,2,3,6,4,0,3,5,42,3,3,324,5,5,2,0,117,0,0,0,0,3,2,1,0,3,3,8,4,11.728036844587175
496,1,0,30,222,1,1,3,3,0,4,0,9,2,2,0,2,3,4,89,60,1,1,12,13,3,0,3,4,1,4,4,4,5,193,6,0,118,85,1,4,0,0,47,0,0,9,0,0,1,0,2,1,3,2,6,0,3,6,29,1,0,0,3,3,0,0,174,33,0,0,0,3,1,1,0,10,3,8,0,10.460242108190519
396,0,3,38,415,1,1,3,3,0,4,0,7,2,2,0,2,4,5,54,55,1,1,12,13,3,0,3,4,1,4,4,0,1,328,6,0,224,328,1,4,1,4,309,0,0,160,1,0,1,0,3,1,3,4,6,0,3,1,54,3,1,229,5,5,2,10,0,0,0,0,0,3,2,1,0,5,4,8,4,11.76756768334381
398,5,3,39,196,1,1,3,3,0,4,0,12,4,2,0,5,4,4,45,46,1,1,11,12,1,172,3,4,1,4,4,4,0,218,6,0,178,164,1,4,1,4,128,239,0,510,0,0,2,0,4,1,3,6,6,1,5,1,45,2,1,28,5,5,2,0,126,0,0,0,0,3,2,1,0,6,1,8,4,12.040608205802641
563,1,3,33,763,1,1,3,3,0,4,0,7,2,2,0,2,4,5,68,40,1,1,13,14,3,0,3,4,1,4,4,4,1,84,6,0,386,240,1,0,1,4,206,0,0,86,1,0,1,0,3,1,3,4,6,1,2,6,28,1,0,0,3,3,2,68,0,0,0,0,0,3,2,1,0,6,2,8,4,11.589886506106357
953,9,3,30,166,1,1,3,3,0,4,0,5,2,2,0,6,4,7,37,7,1,1,13,5,3,0,3,2,1,2,4,0,2,287,6,0,40,106,1,2,1,4,65,0,0,15,0,1,1,0,2,1,3,3,6,0,3,5,35,0,1,85,5,5,2,106,0,0,0,0,0,3,3,1,0,3,3,8,4,11.804848531679264
694,1,3,30,94,1,1,3,3,0,0,2,17,2,2,0,2,4,5,85,39,1,1,7,7,3,0,3,4,0,4,4,4,6,0,6,0,535,283,1,0,1,4,257,0,0,115,0,0,1,0,2,1,3,2,6,0,3,5,38,3,1,57,5,5,2,0,0,31,0,0,0,3,2,1,0,11,0,8,0,11.594321103174222
791,11,3,13,34,1,1,3,3,0,4,0,0,2,2,4,2,6,4,4,4,1,1,11,12,1,2,2,4,2,2,4,4,2,2,6,0,557,329,1,0,1,4,310,0,0,161,0,0,2,0,2,1,2,3,6,1,2,1,4,0,2,86,5,5,2,40,7,0,0,0,0,3,2,1,0,8,3,8,4,11.984178313616395
1315,0,3,30,249,1,1,3,3,0,4,0,7,2,2,0,2,3,5,53,54,3,1,12,13,3,0,3,4,1,4,4,4,5,322,6,0,110,208,1,0,1,4,172,0,0,65,1,0,1,0,3,1,3,3,6,1,5,5,51,3,1,33,5,5,2,0,25,0,0,0,0,3,2,1,0,9,1,8,4,11.686878772093667
1383,6,4,30,166,1,1,3,3,0,0,0,17,2,2,0,5,6,6,86,57,3,1,12,13,3,0,3,4,0,1,4,4,6,0,6,0,336,37,1,0,1,4,208,155,0,489,1,0,1,1,4,1,2,6,6,0,3,5,17,3,2,219,5,5,0,6,0,79,0,0,0,3,2,1,0,9,0,8,4,11.964001084330445
1332,8,3,25,546,1,1,0,3,0,4,0,5,2,2,0,7,4,4,30,31,1,1,7,7,3,0,3,4,1,4,4,0,0,185,6,0,243,186,1,2,1,4,177,0,0,69,0,0,1,0,3,1,3,4,6,0,3,5,30,3,2,219,5,5,2,0,0,0,0,0,0,3,2,1,0,6,0,8,4,11.794337924408413
986,14,3,38,555,1,1,3,3,0,4,0,7,2,2,1,2,4,4,58,59,1,1,7,7,3,0,3,4,1,4,4,4,0,444,6,0,51,342,2,4,0,4,322,0,0,169,1,0,1,0,3,1,3,3,6,0,3,5,58,3,1,19,5,5,2,0,35,0,0,0,0,3,2,1,0,7,2,3,4,11.736069016284437
1363,4,3,40,696,1,1,0,3,0,2,0,12,1,2,0,0,3,3,89,3,1,1,11,12,3,0,3,2,0,4,0,4,6,0,6,0,391,83,1,2,1,4,394,38,0,478,0,0,2,0,4,1,3,5,6,1,2,1,87,3,1,73,5,5,2,16,0,0,0,0,0,3,2,1,0,5,3,8,4,11.560762794384388
1077,4,3,30,550,1,0,3,3,0,4,0,17,2,2,0,0,4,7,70,18,1,1,12,13,3,0,3,4,1,1,4,4,0,268,6,0,82,123,1,2,1,4,273,21,0,319,0,1,2,0,3,1,2,5,2,1,5,1,56,3,2,211,5,5,2,224,11,0,0,0,0,3,2,3,6,3,0,8,4,12.043553716032399
1123,0,3,40,333,1,1,0,3,0,0,0,7,2,2,0,2,3,2,53,54,1,1,0,0,3,0,3,4,1,4,4,4,6,0,6,0,372,64,1,0,1,0,181,0,0,71,0,0,1,0,3,1,3,3,6,0,3,2,53,3,1,40,5,5,2,21,0,0,0,26,0,3,3,1,0,9,3,0,0,11.626254150277232
715,5,3,40,742,1,1,0,3,0,1,0,19,5,2,0,5,5,7,34,6,1,1,5,9,1,173,2,4,1,4,4,4,2,213,6,0,98,88,1,0,1,4,48,151,0,329,0,0,2,1,3,1,2,4,6,0,3,1,34,2,2,145,5,5,2,0,31,0,0,0,0,3,2,1,0,2,4,8,4,11.779128505744886
1082,0,3,45,189,1,1,3,3,0,0,0,19,1,2,0,2,4,4,47,48,1,1,5,5,3,0,3,4,1,4,4,4,0,367,6,0,110,263,1,1,1,4,234,0,0,100,1,0,1,1,3,1,3,3,6,0,3,1,47,0,1,51,5,5,2,0,0,78,0,0,0,3,3,1,0,5,4,8,4,11.79810440720389
1115,0,3,60,94,1,1,3,3,0,4,0,17,2,2,0,2,4,6,52,7,1,1,7,7,3,0,3,2,1,4,4,4,5,149,6,0,236,145,1,0,1,4,103,0,0,29,0,0,1,0,2,1,2,2,6,0,3,5,51,3,1,57,5,5,2,0,0,0,0,0,0,3,3,1,0,7,0,8,4,11.669929213779893
36,5,3,78,734,1,1,3,3,0,4,0,16,2,2,0,5,7,4,2,2,1,1,11,12,4,77,2,4,2,0,4,0,6,0,6,0,551,312,1,0,1,4,299,327,0,689,0,0,3,1,4,1,2,7,6,1,2,3,2,0,3,285,5,5,2,47,21,0,0,0,0,3,2,1,0,8,0,8,4,12.641096555879882
940,6,3,40,865,1,1,3,3,0,4,0,4,2,2,0,5,6,6,70,61,1,1,7,7,3,0,3,2,1,4,4,3,6,0,6,0,524,260,1,0,1,4,347,310,0,682,0,0,2,0,4,1,3,8,6,2,5,1,69,3,1,64,5,5,2,17,0,103,0,0,0,3,2,1,0,5,4,0,4,12.406561506279576
774,0,3,40,474,1,1,3,3,0,4,0,12,1,2,0,2,4,4,49,50,1,1,12,13,3,1,3,4,1,4,4,4,5,173,6,0,259,187,1,0,1,0,151,0,0,56,0,0,1,0,2,1,3,3,6,0,3,1,49,2,1,31,5,5,2,0,0,0,0,0,0,3,2,1,0,6,1,0,4,11.648330101976432
575,8,3,40,514,1,1,3,3,0,2,0,12,2,2,0,7,4,6,36,3,2,1,7,1,1,40,3,4,1,4,4,0,0,110,6,0,3,7,1,4,1,4,13,59,0,134,0,1,1,0,3,1,3,3,6,0,3,3,36,3,1,40,5,5,2,5,0,0,0,0,0,3,1,1,0,11,1,8,4,11.842229212112828
731,11,3,9,92,1,1,0,3,0,4,0,22,2,2,4,2,7,4,15,15,1,1,4,4,3,0,2,4,2,2,4,4,2,479,6,0,233,535,1,0,1,4,545,0,0,406,1,0,2,0,2,1,2,3,6,1,5,1,15,2,2,237,5,5,2,137,117,0,0,0,0,3,2,1,0,2,4,8,4,12.373703486914124
1291,8,3,40,767,1,1,0,3,0,0,0,12,2,2,0,7,4,6,46,47,3,1,12,5,1,43,3,4,2,4,4,0,2,436,6,0,61,332,1,4,1,4,314,0,0,164,1,0,1,0,3,1,3,4,6,1,2,1,46,2,2,154,5,5,2,129,0,0,0,0,0,3,2,1,0,3,4,8,4,12.103486056755072
1163,0,3,79,299,1,1,3,3,0,4,0,19,2,2,0,2,4,4,39,40,1,1,11,12,3,0,3,4,1,2,4,4,1,191,6,0,221,179,1,2,1,4,138,0,0,48,0,0,1,0,3,1,3,3,6,1,4,1,39,0,2,124,5,5,2,0,0,0,0,0,0,3,2,1,0,4,1,8,4,11.76756768334381
1191,14,3,40,876,1,1,3,2,0,4,1,11,2,2,1,2,3,3,46,33,1,1,7,7,4,88,3,2,1,4,4,0,1,473,6,0,29,384,1,0,1,4,549,0,0,409,1,0,1,0,3,1,3,5,6,1,5,0,32,0,4,389,5,5,2,225,0,0,0,0,0,3,2,1,0,2,1,8,4,12.031719258385396
525,5,3,65,636,1,1,0,3,0,4,0,15,2,2,0,5,6,4,11,11,1,1,11,12,1,250,2,4,2,2,4,4,2,319,6,0,366,448,1,0,1,4,444,261,0,681,1,0,2,1,3,1,2,6,6,1,5,1,11,0,3,343,5,5,2,139,47,0,0,0,0,3,2,1,0,7,1,8,4,12.662706040212738
193,0,3,38,344,1,1,0,3,0,4,0,5,2,2,0,2,6,4,10,11,1,1,11,12,3,0,2,4,2,2,4,0,2,230,6,0,465,472,1,0,1,4,462,0,0,305,1,0,2,0,3,1,2,4,6,0,3,1,10,0,2,269,5,5,2,0,24,0,0,0,0,3,2,1,0,8,3,8,4,12.165250651009918
680,0,3,40,452,1,1,0,3,0,4,0,19,2,2,0,2,4,4,46,47,3,1,12,13,1,25,3,4,1,4,4,4,5,368,6,0,74,234,1,4,1,4,201,0,0,84,1,0,1,0,3,1,3,3,6,0,3,5,44,3,2,215,5,5,2,0,0,0,0,0,0,3,2,1,0,9,1,8,4,11.763684183317412
610,0,3,31,229,1,1,3,3,0,4,0,19,1,2,0,2,3,4,46,47,1,1,11,12,0,118,3,1,1,4,4,3,5,395,6,0,53,258,1,2,1,4,227,0,0,96,1,0,1,0,3,1,3,3,6,0,3,1,46,3,1,27,5,5,2,21,0,5,0,0,0,3,2,1,0,3,1,8,4,11.682668239557323
321,5,3,81,815,1,1,3,3,0,0,0,16,2,2,0,5,8,4,0,1,1,1,11,12,4,205,3,4,2,0,1,0,6,0,6,0,583,384,1,0,1,4,375,332,0,703,0,0,3,1,4,1,2,7,6,0,3,1,0,2,3,346,5,5,2,140,118,0,0,0,0,3,2,1,0,8,0,6,5,12.7444443677961
302,5,3,36,814,1,1,2,3,0,4,0,5,2,2,0,5,7,4,9,9,1,1,11,12,3,0,2,4,2,2,4,4,2,79,6,0,413,257,1,0,1,4,349,316,0,689,0,0,2,1,4,1,2,7,6,1,5,3,9,0,2,280,5,5,2,117,37,0,0,0,0,3,2,1,0,4,1,8,4,12.495003937382387
